player_id,match_id,match_date,pass_accuracy,duel_win_rate,shot_success_rate,hist_pass_accuracy,hist_duel_win_rate,hist_shot_success_rate,days_since_last_match,total_games_played,total_events,fatigue_cluster,overall_performance
2966.0,3754332,2016-04-25,0.2777777777777778,0.041666666666666664,0.041666666666666664,0.35179374718848405,0.05475708502024291,0.020782726045883947,4.0,24,72,0,0.36111111111111116
2966.0,3754192,2016-04-30,0.35714285714285715,0.0,0.07142857142857142,0.3285968660968661,0.05811965811965811,0.024145299145299153,5.0,25,28,0,0.4285714285714286
2988.0,3754097,2015-08-08,0.35,0.0125,0.0375,0.3159722222222222,0.08333333333333331,0.020833333333333343,7.0,1,80,1,0.39999999999999997
2988.0,3754107,2015-08-14,0.4019607843137255,0.0,0.058823529411764705,0.3138888888888889,0.027083333333333327,0.03958333333333334,6.0,2,102,1,0.4607843137254902
2988.0,3754254,2015-08-22,0.38461538461538464,0.00641025641025641,0.02564102564102564,0.37598039215686274,0.006249999999999993,0.04816176470588236,8.0,3,156,1,0.4166666666666667
2988.0,3754221,2015-08-30,0.40714285714285714,0.007142857142857143,0.014285714285714285,0.37885872297637,0.006303418803418799,0.04065485168426345,8.0,4,140,1,0.42857142857142855
2988.0,3754003,2015-09-12,0.31868131868131866,0.0,0.01098901098901099,0.39790634202398906,0.004517704517704513,0.03291675644616821,13.0,5,91,1,0.32967032967032966
2988.0,3754011,2015-09-20,0.40404040404040403,0.0,0.04040404040404041,0.37014652014652016,0.004517704517704513,0.016971916971916978,8.0,6,99,1,0.4444444444444444
2988.0,3754008,2015-09-26,0.3425925925925926,0.0,0.037037037037037035,0.37662152662152665,0.0023809523809523764,0.0218929218929219,6.0,7,108,1,0.37962962962962965
2988.0,3754171,2015-10-04,0.41818181818181815,0.0,0.0,0.3551047717714384,0.0,0.02947669614336282,8.0,8,55,1,0.41818181818181815
2988.0,3754185,2015-11-21,0.42105263157894735,0.017543859649122806,0.03508771929824561,0.38827160493827156,0.0,0.02581369248035915,48.0,9,114,2,0.47368421052631576
2988.0,3754186,2015-11-28,0.24242424242424243,0.0,0.030303030303030304,0.3939423474511194,0.005847953216374264,0.02404158544509422,7.0,10,33,1,0.2727272727272727
2988.0,3754347,2015-12-05,0.5625,0.0,0.0,0.3605528973950027,0.005847953216374264,0.021796916533758644,7.0,11,16,1,0.5625
2988.0,3754162,2015-12-12,0.4,0.02,0.01,0.4086589580010633,0.005847953216374264,0.021796916533758644,7.0,12,100,1,0.43000000000000005
2988.0,3754044,2015-12-19,0.3923076923076923,0.015384615384615385,0.007692307692307693,0.4016414141414142,0.006666666666666662,0.01343434343434344,7.0,13,130,0,0.41538461538461535
2988.0,3754014,2015-12-26,0.36538461538461536,0.019230769230769232,0.038461538461538464,0.4516025641025641,0.011794871794871792,0.005897435897435903,7.0,14,52,1,0.423076923076923
2988.0,3754019,2015-12-28,0.35294117647058826,0.0,0.0,0.38589743589743586,0.018205128205128204,0.018717948717948723,2.0,15,17,1,0.35294117647058826
